,tempo,spec_cent,spec_bw,rolloff,zcr,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12,cqt_13,cqt_14,cqt_15,cqt_16,cqt_17,cqt_18,cqt_19,cqt_20,cqt_21,cqt_22,cqt_23,cqt_24,cqt_25,cqt_26,cqt_27,cqt_28,cqt_29,cqt_30,cqt_31,cqt_32,cqt_33,cqt_34,cqt_35,cqt_36,cqt_37,cqt_38,cqt_39,cqt_40,cqt_41,cqt_42,cqt_43,cqt_44,cqt_45,cqt_46,cqt_47,cqt_48,cqt_49,cqt_50,cqt_51,cqt_52,cqt_53,cqt_54,cqt_55,cqt_56,cqt_57,cqt_58,cqt_59,cqt_60,cqt_61,cqt_62,cqt_63,cqt_64,cqt_65,cqt_66,cqt_67,cqt_68,cqt_69,cqt_70,cqt_71,cqt_72,cqt_73,cqt_74,cqt_75,cqt_76,cqt_77,cqt_78,cqt_79,cqt_80,cqt_81,cqt_82,cqt_83,cqt_84,cqt_85,cqt_86,cqt_87,cqt_88,cqt_89,cqt_90,cqt_91,cqt_92,cqt_93,cqt_94,cqt_95,cqt_96,cqt_97,cqt_98,cqt_99,cqt_100,cqt_101,cqt_102,cqt_103,cqt_104,cqt_105,cqt_106,cqt_107,cqt_108,cqt_109,cqt_110,cqt_111,cqt_112,cqt_113,cqt_114,cqt_115,cqt_116,cqt_117,cqt_118,cqt_119,cqt_120,cqt_121,cqt_122,cqt_123,cqt_124,cqt_125,cqt_126,OA_spec
0,123.046875,522.0055606232183,987.8271274355956,1017.44384765625,0.01318359375,0.0,0.0,0.6607251862653285,0.9021501557615094,1.0,0.3808914802910497,1.0,0.14493411732419056,0.16495296991982691,0.6148694279450218,0.17426198357219283,0.0,0.5868340527441163,0.9010417605906633,0.7086053450812428,0.4136183061720444,0.7715920478928008,0.5473021198385437,0.41505422232391176,0.39482981941008416,0.6999573372726671,0.0,0.0,0.4417876910134995,0.8297737231917679,0.23543137485102364,0.44483532940390724,0.31805559538893374,0.4054784521361249,0.38475819840542824,0.397346482715777,0.29814896495911936,0.0,0.38775491508541016,0.7157084631537225,0.39103786712076083,1.0,0.20696622421766409,0.1645077653304578,0.1257986451458485,0.1901917096102716,0.4209641039544375,0.0,0.0,0.21085334964175662,0.7055404255617488,0.5729165899126416,0.7902592518322671,0.3126688570243141,0.10267624423274542,0.20328966171546664,0.3571725208394918,0.09870895658443865,0.0,0.45714446949037013,0.6216944874781721,0.47649898833595083,0.2634821395994653,0.7990689024046921,0.46376248863289093,0.4691210242756272,0.31018238629731876,0.6287121903589397,0.0,0.0,0.21668930080206977,0.7044481606310422,0.4616650064626727,0.3847287780523373,0.5979580421155319,1.0,0.846114970539454,0.964850270819755,0.1262609007434446,0.0,0.24763920830764652,0.31406092396996577,0.9387224283001536,0.6962934337746832,0.16281446558327556,0.7664170092802505,0.8254352902517572,1.0,0.4974100273587202,0.0,0.0,0.2455402841560836,0.6378891841047125,0.6604426095406066,0.2938577159539406,0.2121464281920098,0.2241217343587538,0.3815427285395334,0.34368324946882134,0.22325398055802212,0.0,0.20585606836858222,0.3482442602284502,0.6480268753733252,0.33883022577481947,0.2227082824154094,0.14891486314876656,0.12342357655381778,0.18372325219149055,0.40509994913489356,0.0,0.0,0.19525263043233204,0.5752171808347362,0.1693811827080744,0.8416087407412969,0.21930341402893466,0.11444183165423445,0.2126187555849397,0.3642565802593142,0.15447494380384538,0.0,0.4280601529486391,0.28163982303547996,0.5780969194254781,0.5598771492295769,0.3335343897457095,0.20989432875798322,0.1608180800139753,0.22887866534750012,0.44835396182251963,0.34596375484863573
1,135.99917763157896,629.1993186244381,1041.817963824698,1351.20849609375,0.01708984375,0.6744573727310661,0.6167053035302343,0.40947718307988645,0.5262876931543111,0.2978925658898972,0.41305060423039053,0.7603539093637823,0.9686813304789517,0.3677801335926913,0.6395266075127728,0.6518793259836201,0.4420133856846461,0.16015190898360776,0.46131448614812937,0.4736085524104905,0.5925615292961453,0.6027372253429983,0.5723381690053523,0.45094768984894573,0.29447413960424873,0.3621324584614714,0.21822880561758287,0.37797405351733776,0.38869726516434483,0.33453832512641213,0.23933474612425754,0.5204043845887275,0.5108806979316878,0.3078315686501872,0.40878344416046986,0.12789687718526968,0.3908521684806676,0.4675200497015397,0.6503366210182896,0.19200301184127833,0.07510756791714251,0.19046955005157828,0.35576685362860294,0.6324424616704678,0.5672092716643635,0.7085185310848088,0.17291519057215204,0.4780389930633621,0.4581392279372003,0.357062718050986,0.4133479751007666,0.09866914222927092,0.19952704870648375,0.5533488016891814,0.5835122956077077,0.4644952028553194,0.6901015364279277,0.6925053283656921,0.29221655235808647,0.21233758753198256,0.8722540132812848,0.5244976041277238,0.5060580240087434,0.9510632604261966,0.5929929852534706,0.370908080076891,0.28574298073524923,1.0,0.8077091623539545,0.3594511425813016,0.9840035127547195,0.983374301641226,1.0,1.0,0.5263807387186178,0.722723707349149,0.22519397210210274,0.539720198333009,0.8141524950149934,0.9979593613562888,0.2648501431296311,0.45004140705021567,0.5389044585005878,0.6368995210941613,0.41341827490652655,0.6500320594073989,0.8468953228505258,0.22800388723070145,0.20944217325495804,0.53266362618664,0.39283514444583856,0.19704922645788087,0.2812270964730323,0.09915043225019937,0.21743689719708292,0.4315573905597928,0.42167678840359524,0.2947852618987125,0.1512205095355014,0.269614973537999,0.23583792561356773,0.5159507764329806,0.3062491390206716,0.13107700857511645,0.13552046540206822,0.3734160837657208,0.5166441489867968,0.27657801932552806,0.4960327186456155,0.20996279971995033,0.3184264901012087,0.8568210578080792,0.4106484534171469,0.2788865733213903,0.19509379699970592,0.20964894311207696,0.34735014221933014,0.3045528097878838,1.0,0.1134111794091093,0.40896727985851633,0.7169449629893203,0.5778426943900787,0.2339120049453445,0.1523072236564401,0.20368789950330357,0.41014190141226514,0.6487318274292816,0.7627865505942475,0.6664330816516304,0.3455173314699589,0.4133831250036466
2,123.046875,665.3853918166714,1042.3108907986912,1394.27490234375,0.01806640625,0.28377029632820083,0.4029232014442606,0.7144433734267241,0.8146014380840796,0.9029966912137483,0.43439069556846754,0.6317046366029464,0.20616812078312002,0.5145988436974567,0.5417118655859837,0.6102410793851276,0.5232267949879974,0.4751572404212255,0.5255448967612547,0.3950826252730438,0.3010880374793839,0.35820699452878324,0.5245731241187808,0.48066487716353623,0.6095073138514404,0.5484287891579913,0.34692462289462755,0.27612256250458067,0.38188335962882514,0.27014749104922464,0.25320952003040276,0.3693256839171528,0.24552480494657675,0.26811100717910435,0.53428800821293,0.9104745053372949,0.4686331196810778,0.16934372718469762,0.12137467463692306,0.4769824989268324,0.42979542077258803,0.6968273917069809,0.19145922407637794,0.11009159634125798,0.2064642402265821,0.7512777884062933,0.5990993906681816,0.09435046145181414,0.25061847232134826,0.473981564967799,0.44957708460344703,0.4914109052340992,0.5424419184286886,0.33056087950769397,0.07688396436128633,0.4513953883972345,0.674665145452361,0.5313245225571304,0.5767875861051044,0.64186898948004,0.5330388112729194,0.3425797374074769,0.2662415321228192,1.0,0.475794590448713,0.6583185164934344,0.39710892494589767,0.6967827783411275,1.0,1.0,0.7132438316939373,0.7275167646310852,0.719701488924283,0.5063395464049487,0.8300263838054114,1.0,0.8060349304453194,0.5772428128919669,0.7697618656081624,0.519388360884542,0.6302771316760201,0.4392874379646205,0.9207387708044954,0.19677958591897415,0.16015926179313839,0.6018906947605446,0.553657108791255,0.48059356635510303,0.9991833270051576,0.07963701406289965,0.1476119336711459,0.3635416211188419,0.5345164556084518,0.4065250499319934,0.13163463742833564,0.1714918197995597,0.08250108159298092,0.4881532550398199,0.6893735814621424,0.6002412303959658,0.09986883098561053,0.16536089221098255,0.413984625735294,0.2937845267661146,0.43482041322562126,0.19445919254484792,0.12921604945590912,0.23254786448887452,0.6411924521920701,0.7267180925680109,0.16147298894585316,0.1531025187386189,0.44104837313924716,0.36615093698224466,0.36116128274146264,0.9557923275753025,0.19132871086701891,0.13432417085743686,0.2922542885701924,0.5800646641582492,0.47576077838786673,0.14582993536291666,0.2720185779600963,0.4480205689042953,0.8011971542720628,0.7514828397276301,0.39652107660195196,0.14478980895216143,0.21796431864730342,0.20198153776375888,0.6080764249146697,0.46001425403915613
3,129.19921875,2924.3125461076306,2872.1984961651588,6696.826171875,0.11865234375,0.7614926728706997,0.5411670934590044,0.7164330885887865,0.8548280743213221,0.44063174035370695,0.5767703165718823,0.7007880387654708,0.4968507047797414,0.4433865903352836,0.6060165435500653,0.5591956971615142,0.4978818205513137,0.6685054337617766,0.8002787417161855,0.5498099892245872,1.0,0.5020524957930725,0.6515490984011556,0.5914935712414229,0.6080073533676856,0.5372193082466178,0.45788223389809896,0.6472865982069202,0.496321705038396,0.4857906633951417,0.3481664147771506,0.6345602085816648,0.280041438585267,0.6397907856493452,0.9485574448356202,0.5594495797606615,0.4060319864019106,0.4839359028653252,0.9248686487467221,0.5812888642275025,0.246277275189471,0.4927940803706553,0.3489122759587421,0.3471821378660658,0.9001662749046756,0.7586525256801009,1.0,0.6209617704795946,0.8408833536456319,0.875463597474859,0.5248107820683172,0.31778699968016166,0.40816642962425564,0.5424296492072485,0.818185978818226,0.8512269593397909,0.9163631741154814,0.779021420894882,0.7126647927503056,0.6381664496691866,0.9740323121551063,0.6252236664769186,0.47464640123254964,0.9612808187106433,0.9357638988616399,0.5171810847399778,0.8416010880129933,0.7470009312014043,0.8729148567927127,0.5093069438132611,0.7802850155840105,0.9475208622689095,1.0,0.7874399932151884,0.652182291427519,0.7358016457120681,0.44502451528156195,0.7626666039430506,0.9181799579581658,1.0,0.6601477456698033,0.5799634856869191,0.5366102270324837,0.4597287224489872,0.8049536326830355,0.32629384358718877,0.5105148235243095,0.7786355074155735,0.7698910634278812,0.7302733587254369,0.4235768155591742,0.4983439609694812,0.6768133137268519,0.18374646028992492,0.6125645853118026,0.2259860003448484,0.7514860355169901,0.43871367132330696,0.7491845277528522,0.5337634834162892,0.465129523875475,0.4485817304665511,0.6992460991181495,0.1775749443017708,0.26104474664004473,0.5724089345983608,0.28616078644945936,0.509130980974857,0.5210100119906617,0.4911944457791676,0.3337776573878904,0.5676868057185096,0.3553013543286033,0.43411075453139003,0.22572558290475703,0.49984654796765626,0.2228651161929928,0.822351954284686,0.8880015364126228,0.4308987552946668,0.5056179292514017,0.38264506946822285,0.567243282605613,0.6440384426937971,0.22312995926899423,0.32400609379622625,0.4448949645766868,0.4982604457747746,0.6386039807693273,0.5971194488545986,0.435912797243158,0.5700478701584353
4,123.046875,2930.647844700109,2833.7439570460297,6573.01025390625,0.13134765625,0.5671692862396595,0.8987173353798044,0.7757283419029021,0.5761213574963874,0.6373686292058671,0.586545019373196,0.6739780567376967,0.3514310686538342,0.4453993686915385,0.652566195061094,0.7590512706285583,0.5968160436304666,0.8585182172216741,0.5583547697365974,0.4372888624872941,0.5183222455774461,0.5298954768656945,0.4765238289269899,1.0,0.5767318415495521,0.6281068337846347,0.5248202107583801,0.627768561269328,0.6003044776750617,0.4809275252543011,0.401949291764926,0.45853803269833476,0.5883899980467473,0.36471044418771037,0.7572036486683291,0.26131981373513613,0.3935430254491239,0.7256230718241705,0.5131662107973454,0.8687482849016283,0.38263755737734273,1.0,0.8135440610701835,0.2853540859455588,0.3972244932023824,0.33043557532306334,0.2737974065556622,0.7289043732231069,0.7665658612072803,0.7026555729115959,1.0,0.4530996725351022,0.91118351881968,0.8632692535172257,0.39378397927583075,0.360925367993825,0.5120032483736825,0.7391122208831609,0.7229537017797727,0.9161909910351428,0.9132087395845396,0.4519724672657112,0.5268122489693134,0.9555465292920382,0.8700521582824556,0.6357944894511687,0.8772848209379859,0.9133489263444131,0.8779153605025112,0.5385169363963809,0.7088935043905031,0.8731747811332133,0.6876665540957491,0.7732147127011919,0.9593876700883213,1.0,0.9766779912456712,0.7000880716102671,0.48958724350714955,0.8091904940673865,0.41669970771551,0.8141187775971656,1.0,0.5398109659617303,0.6983594870025005,0.544568632340936,0.493300581044116,0.7160472113388359,0.2598411687640636,0.4545994173968438,0.428167451239991,0.4594865980209626,0.743385488544839,0.5086230745558018,0.5058187003484554,0.7401510673607735,0.19558736008054217,0.3205697605840203,0.31473401150976144,0.30252773883623074,0.6966779935386088,0.38369346454201025,0.5635067914668388,0.4637477833973857,0.35686816130447946,0.5561562342923767,0.241165183104902,0.23281833649226608,0.5737771737878419,0.22204649404839266,0.4812932114219045,0.3898584541228307,0.3975966154045088,0.6319763146106118,0.2986742536738639,0.6114600409723098,0.5151121005852997,0.20704013957036294,0.25942534503102793,0.24332221226631284,0.36089400496138185,0.44908798175730685,0.5099422567275265,0.5986080158930202,0.49472250124398787,0.5843596746636328,0.5490372059617188,0.23526140769005097,0.26470947775675124,0.40713485214708195,0.459483695714219,0.5468029191513274
5,129.19921875,2998.5121066989996,2762.601594566432,6411.51123046875,0.148193359375,0.45889370846068395,0.4876185893160626,0.7947985594211573,0.9753559726851493,0.6344160335173947,0.6676820386140537,0.5707768292602462,1.0,0.4535382997834212,0.8136036326874068,0.7116903296825792,0.4905933631566873,0.5929500622466619,0.5787804877403919,0.7629235432670307,0.9129768791715016,0.5374931856898181,0.6431803442801262,0.8084246120992526,0.43062551475016597,0.8466823681440534,0.62624671816413,0.5815575820121359,0.44694463099403947,0.3396904030849589,0.868453456442688,0.6987365656715626,0.43458133185099584,0.6200572125816284,0.6127140381322808,0.6508715180067064,0.6093668643720163,0.9902368267622308,0.6216223560406445,0.608686156361262,0.6842858221375693,0.73630870387418,0.5200637259174379,0.662878809357683,0.9632586378205118,0.6186598384606519,0.45798198794396305,0.8794575750295515,0.7940690164204578,0.6635815113718158,0.7399482972282845,0.6903090078486618,0.6137542101640772,0.46453408751526976,0.6405822010236595,0.8106951744935522,0.6122073074003895,0.6183195528870176,0.5071364209813204,0.5696696088784052,0.8984967995240707,0.901428904442223,0.7316792998460633,0.6369654013035516,0.39700398178505514,0.533799685238357,1.0,0.8794985722799489,0.7151297279607742,0.5406110269383693,0.8601657962974272,0.8246549555557536,0.5114165270421129,0.6988267779799608,0.6760424531988157,0.633279239662401,0.7586042756679,0.981755065532885,0.9177125077419569,0.5595974577642421,0.9394147715557006,0.9094248786099288,0.42780144983856716,0.5244006519930957,0.9555233972030546,0.7135703491017885,0.8229267445808335,0.5477554157072237,0.6805161359012248,0.7098102774331698,0.6696461654719852,0.8247253629461908,0.37289744813109593,0.4605085108721986,0.3997868572838129,0.7635871009431585,0.5337526781960109,0.49323197868118107,0.6563388519358995,0.6460173906896228,0.47308262106921073,0.5961136997247032,0.8228518720770785,0.4951655620246237,0.43918135091197996,0.7021451501938556,0.40873720907291045,0.49563185813317023,0.42915217839918696,0.4084563395645272,0.937377987583162,0.6462322933650329,0.6187134587017191,0.3279847239759779,0.49207578700499555,0.313172359957811,0.7197021434591524,0.5016341863161728,0.6192030224168139,0.5585677378945785,0.4713492604772713,0.567447865284113,0.571948053252338,0.5555408582867698,0.5285342433642581,0.43270696055828606,0.558875254871567,0.6890242951516958,0.683198719858602,0.36552208090451543,0.3043018904173717,0.6208397843111364
6,129.19921875,2896.44406529707,2761.243516837075,6379.21142578125,0.14306640625,0.627047524967925,0.5778533683093423,0.49664929479768055,0.4802820463882371,0.5367730397593893,0.4796795738609423,0.6587235956110469,0.5290679674524146,0.6278585853165575,0.4205359190292085,0.5913046992327563,0.8848237076150083,0.5732313566440654,0.5501924994974172,0.5993887903849817,0.5114951283213672,0.5302671462922276,0.4946108432742249,0.7417065081261515,0.6194029432565922,0.3859432707439961,0.6078758689687438,0.5232583830514737,0.27712077315167066,0.5196085779538107,0.8935951153502025,0.490735415585001,0.4957547659454099,0.6434173750558232,0.6452060567766766,0.5989620006213976,0.3456811964748333,0.4526557715727315,0.31270787187409754,0.39779362664242535,1.0,0.7666198139741675,0.8738482032570575,0.6210176240658369,0.8601263172224154,0.9220821806752505,0.7795733717815083,0.3775779658810401,0.3437540206611259,0.3369009625250571,0.7805592811508089,0.8367479025790013,1.0,0.9420200378788828,0.9670077417615166,1.0,0.9781736298844228,0.778948528139183,0.5179589272594032,0.7398464245341423,0.9842977827183951,0.8280110667833283,0.8604581107755032,0.7689626801911594,1.0,0.863500833297712,0.7538726061785108,0.7319578719088182,0.9565284935762481,1.0,1.0,0.9088044035932431,0.8208981922644656,0.8106571225359864,0.903462105445936,0.6139436289774747,0.6204144439634128,0.7284882373276341,0.571977106268553,0.7363704989944551,0.8783422227470825,0.4944873434504772,0.6239570350617616,0.770291538190893,0.7435919176253665,0.5745709079720683,0.4941530239579398,0.6777583388152375,0.8262976913502738,0.29480181847532944,0.8084157678012942,0.2625582769816689,0.7328298483228083,0.5452310915286412,0.6208533146059441,0.5579744115581632,0.5300782044702805,0.30959945083649115,0.7955085914216401,0.614243943203126,0.2834054676545005,0.6047353556194033,0.4456341784494039,0.5290960616828331,0.6247510652257837,0.617874937824191,0.616501513410812,0.39648112590105333,0.6633063740822127,0.622114830126672,0.2715874404667892,0.6244870561598781,0.35939463030131635,0.7199711898257739,0.7400742680966057,0.563438229020636,0.5211733189272769,0.5624200949962409,0.30039678662062547,0.8171060998985438,0.5914962512684603,0.3485819623704587,0.35401583121297076,0.4445209375317473,0.5854677488261819,0.6039872960117003,0.4890819325668606,0.5301220830321799,0.512692256140488,0.6599564241457219,0.6710171097149851,0.6171882256175015
7,64.599609375,2992.7492423580984,2756.5122954105445,6449.1943359375,0.1533203125,0.5908350799261581,0.6096902437938345,0.89847855251842,0.4810447214802166,0.654678217387366,0.8246155006244342,0.6583521172349434,0.7877389048027679,0.5835658407681202,0.7086586255675007,0.5441636383749465,0.7908539823468601,0.7811132173287063,0.5828367690152727,0.7042067462691743,0.6247658783526147,0.712897180993223,0.630562004157203,0.6525294471461323,0.4547082206090068,0.5748489321234316,0.9215809023946561,0.5342144402389746,0.49720725582719627,0.40032085765054803,0.46894101107124697,0.350517262721913,0.5187692852787213,0.8194712583467041,0.44821933649772616,0.30085392466272803,0.9991005174121625,0.7995277844525879,0.578578357651677,0.2452736901772698,0.4222486318496603,0.4405471524485392,0.3876285703522301,0.7596557423365479,0.705127346033554,0.6567364555956088,0.5508787818399477,0.6889083367047052,0.7447197069268958,0.46201284746016036,0.31424502500433243,0.4772141415550134,0.6555038141376037,0.659384381956601,0.7875349158614307,1.0,0.679462267394749,0.5553693272767974,0.5151017562972213,0.8964746615663894,0.7246784888316586,0.8407886163850861,0.7091308169331134,0.8341569454959568,0.5909751881712936,0.8999301469258965,0.7773163305256092,1.0,0.5112108571764178,0.7499396538286648,0.8539099915995882,1.0,1.0,0.7336437708797884,0.7562844112882312,0.5474356523161341,0.9479515484354368,0.7145098232514222,0.6418758598798142,0.5272685549156403,0.5252099207244656,0.5207692690729699,0.5947127760428519,1.0,0.39447034700030026,0.8573688989546503,0.8218171939777913,0.8947230333217746,0.428581112699708,0.39272344909643864,0.4610549084372593,0.4621503745288031,0.27646527297301404,0.5659186257814158,0.322111080393571,0.8525291310888959,0.519533340711489,0.6443836226247394,0.4063969557049903,0.37361246924591485,0.48241430615613407,0.5009573201611155,0.23052700309378085,0.353611389859542,0.8088539641176594,0.2870081032826553,0.5207590394232728,0.5256653633363528,0.6536340738206157,0.29813305565864723,0.6790041725248355,0.47746112491103443,0.4330411926327341,0.20993322197483993,0.5296229597122197,0.27251716569618145,0.7854638189988914,0.6827743284361333,0.4490910177450675,0.2693866410453529,0.4928502559692729,0.6909702280461489,0.5325984449400039,0.2178683135638414,0.3180246712123477,0.6057905883870467,0.5368649563476331,0.5850455921045317,0.5808632779436289,0.6250767483657702,0.4837055912662676,0.5843057164363259
8,129.19921875,3202.7968287486156,2820.961470470802,6826.025390625,0.16552734375,0.6303875551668449,0.7528737923856874,0.8223546490920011,0.5122545993433083,0.46221683778422307,0.5977562311102773,0.4742996321695899,0.5715419232951988,0.8062182471969455,0.5314417808487275,0.757148968799632,0.8933894876603162,0.6615788110590848,0.8417619394399152,0.6176110736691101,0.4895610995861889,0.6078336461732563,0.6714030339292402,0.6650735101565678,0.57942193128387,0.5105794229848075,0.9460249210307654,0.972617649564962,0.5943214618030297,0.8566313658162288,0.2809995215676563,0.44642432398720244,0.3507055109190801,0.5573502761789234,0.3194963327747272,0.3040972724178419,0.9180375604328266,0.7319651532056815,0.8183377145510213,0.6709807428266263,1.0,0.5705515937588159,0.24556416674527248,0.3774686231801168,0.4143043447962587,0.2968460708519578,0.6155194810930488,0.709011151700049,0.6553551415261402,0.7405354773291826,0.7269502195651836,0.7680971287185634,0.48452622753230085,0.2910288335791809,0.4168346480298711,0.4585982180117911,0.6516038448595748,0.7163115741919427,0.7627225654545304,0.6075678391355944,0.5733675268698045,0.44289686477334544,1.0,0.708286147702999,0.6369512526519421,0.9455491615764694,1.0,0.8826632528879913,0.4959747248908393,0.5695371965531646,0.4640157213051564,0.5730155181768485,0.7588386968129204,1.0,1.0,1.0,0.9137986512522516,0.9755917673790141,0.6130323923530572,0.3705210161062774,0.7627094897412492,0.7561180370028447,0.5626542345650835,0.5878966632593768,0.6332958171899896,0.7365729156294538,0.8962359565489777,0.4295580360655301,0.6256217510723177,0.531466144553622,0.44773993568362846,0.6514380319641015,0.4379934720286859,0.4712618939632134,0.5802408375706487,0.24915711102130525,0.6261914635321315,0.3086245118031197,0.6262437443152751,0.37686487541222224,0.30986192891257025,0.8580160164840034,0.3834701196721606,0.425277908904661,0.6185004785534413,0.24225914181619282,0.3068248512018268,0.8630204274065418,0.32539528815971297,0.4482844016062758,0.41936175038379814,0.44506082705363526,0.8272933580923008,0.45202572448074035,0.33745843116147334,0.46617816128366407,0.20993773500624974,0.5790015046622887,0.3969933421749732,0.5424976243592012,0.5724379031372354,0.29351790619809626,0.7317822298905532,0.4964132875775795,0.4837932067233887,0.4656835408061608,0.21134610961101202,0.2817540867944941,0.627560105807228,0.3924674069942086,0.4687731973986936,0.5792117179730794
9,129.19921875,3084.140298119385,2789.8182737073266,6589.16015625,0.15625,0.6947177611674413,0.5747296583626003,0.5503619415783427,0.5216821412305046,0.5536469892422825,0.3203560624865946,0.7844459966603867,0.5992855630389595,0.7889711468182931,0.6678353678569351,0.5970952500420592,0.5667334522733928,0.4938644252519539,0.6220383908598038,0.647131463192787,0.5070684641681398,0.47967768993048315,0.7468080509621665,0.5057794617032441,0.5730747398041234,0.800568939346141,0.5892380617118205,0.5355366466527803,0.4945468079850929,0.7772909916384712,0.6833795196385308,0.5756798209941054,0.6307755742973112,0.48964350383314537,0.4824084741023045,0.38495510661628374,0.9957488836047725,0.7806871210567428,0.6199345943222352,0.6414759603986289,0.8679037768918172,0.9138555985041094,0.6567635630216915,0.8955369561933616,0.6338452493045404,0.34134761368626454,0.652220270017452,0.9198316930483854,0.9560955384448864,0.6592884097731936,0.8054671207112509,0.8799533645579022,0.7741767595272215,0.7232158312988437,0.8302019952151025,0.5296097269331852,0.5444124090192849,0.7104243169742159,0.8669774677678064,0.7976965378252909,1.0,1.0,0.7900698164969109,0.7133352722148475,0.6466942791597703,1.0,0.8573968792815905,0.922861342984657,0.7248643486562318,0.9913293460897803,0.9607127261240078,0.7348650775963734,0.6836831421672837,0.8298129980524789,0.7980318219335503,0.7607839985899922,0.9622558713330258,0.9214070863820757,0.5474597712439833,0.7691502083975577,0.7148497707930761,0.5026800600243032,0.4281840417444115,0.7190684914722325,0.9678465829211937,0.7379651998962369,0.5653698446194205,0.6238481622698064,0.5060246564787725,0.5703833445952062,0.6484842799164656,0.5506854419014855,0.44153973874607744,0.3514517343664013,0.6918466002757246,0.5365058351462226,0.5759530590506752,0.6063703305673245,0.3450804863936785,0.5099952251977377,0.6454969887707684,0.5409620018717318,0.4986140262197168,0.4495999867767464,0.7536359015391108,0.6893829097711803,0.34550264081643667,0.4435215004534263,0.2839479410311769,0.38560316818709717,0.6768615186371555,0.6435354537923869,0.3910707021887415,0.38761984625665324,0.5994533442449421,0.6279685337637388,0.48768415225661277,0.5056660392807795,0.4474054501799041,0.2969690588095023,0.5212586674016514,0.560422593802407,0.4465671245325039,0.45786749877725147,0.384546182738533,0.5415283212902369,0.6171222947710003,0.6266100243426589,0.45376528427943064,0.2548128840380046,0.5671412961567832,0.6229432765648051
