genre,tempo,spec_cent,spec_bw,rolloff,zcr,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12,cqt_13,cqt_14,cqt_15,cqt_16,cqt_17,cqt_18,cqt_19,cqt_20,cqt_21,cqt_22,cqt_23,cqt_24,cqt_25,cqt_26,cqt_27,cqt_28,cqt_29,cqt_30,cqt_31,cqt_32,cqt_33,cqt_34,cqt_35,cqt_36,cqt_37,cqt_38,cqt_39,cqt_40,cqt_41,cqt_42,cqt_43,cqt_44,cqt_45,cqt_46,cqt_47,cqt_48,cqt_49,cqt_50,cqt_51,cqt_52,cqt_53,cqt_54,cqt_55,cqt_56,cqt_57,cqt_58,cqt_59,cqt_60,cqt_61,cqt_62,cqt_63,cqt_64,cqt_65,cqt_66,cqt_67,cqt_68,cqt_69,cqt_70,cqt_71,cqt_72,cqt_73,cqt_74,cqt_75,cqt_76,cqt_77,cqt_78,cqt_79,cqt_80,cqt_81,cqt_82,cqt_83,cqt_84,cqt_85,cqt_86,cqt_87,cqt_88,cqt_89,cqt_90,cqt_91,cqt_92,cqt_93,cqt_94,cqt_95,cqt_96,cqt_97,cqt_98,cqt_99,cqt_100,cqt_101,cqt_102,cqt_103,cqt_104,cqt_105,cqt_106,cqt_107,cqt_108,cqt_109,cqt_110,cqt_111,cqt_112,cqt_113,cqt_114,cqt_115,cqt_116,cqt_117,cqt_118,cqt_119,cqt_120,cqt_121,cqt_122,cqt_123,cqt_124,cqt_125,cqt_126
Smells,172.265625,1896.584847950845,1540.0641570115993,3238.09814453125,0.12760416666666666,0.3697380325907546,0.36165074593643864,0.5363610766045358,0.4248216788385902,0.48526645668904117,0.2743721932429026,0.45200518535320605,0.46051134062539195,0.4594420926128668,0.3153489760204079,0.39591350215853244,0.36255204975679617,0.37086417637347496,0.30778540674926663,0.36502663446427025,0.4062259157097276,0.32123392107107124,0.3463256510255483,0.4244011808145156,0.42050535072097794,0.3368873910289459,0.47998851225696576,0.2733571217548091,0.40991338973270414,0.39001192070184615,0.48517657439850975,0.3704823261703856,0.5136377881756987,0.43370560394696467,0.6116198094437659,0.6338743827846086,0.48110112157867424,0.47896464299422165,0.33451355170563923,0.3750152326961245,0.5579776367483965,0.47520922369417234,0.38489750295347275,0.5532927400420681,0.9095602402007582,0.8872451915169055,0.6305779668250996,0.948327327466612,0.5789969144948646,0.7683372406319849,0.9041878869144818,0.8912335908951666,0.708478020606156,0.8202397659983994,0.8939148510887693,0.6083512626205834,0.5110550167989003,0.543059888833243,0.9605190257025537,0.9977860930231546,0.9819439164880995,0.930097576326133,0.8446722206596592,0.8624124117804307,0.7732443962186971,0.5968059186479808,0.4759920929951691,0.33417060421878836,0.4759161122231717,0.6531159430146046,0.6890932022597916,0.5138634393145316,0.5372295046841783,0.4705292369190544,0.527812864163534,0.4917270638187536,0.3795254101209573,0.47362643601856674,0.4050127700847483,0.5066071500415444,0.6729037594820751,0.3368033062947049,0.4557547569460368,0.4043745499082159,0.41388856458112766,0.4763696153269496,0.733069688447214,0.7122388719480067,0.881205685686842,0.3743100218814071,0.40278829526250237,0.4957523289099916,0.34799871697120427,0.6430982770057386,0.5423853795246929,0.6410533945464753,0.6278320175815196,0.8663409172592612,0.9751302813498585,0.6149582252220791,0.41507637244902384,0.4664984927269778,0.4280097316190139,0.6330420366434498,0.8949876078043343,0.9154973550346348,0.7170717152877994,0.6193652121982977,0.695268558473147,0.5223855764331886,0.40617683278326755,0.36243649189019317,0.5328119666871197,0.3994696701001406,0.6889408109796404,0.9214478613950088,0.7102419771015605,0.49924097959254654,0.6909233963137132,0.43562934781870655,0.45286768985483933,0.3661228927664481,0.4267595498762467,0.460581324168508,0.550451272302736,0.5837827749654806,0.5841593686581618,0.5473256037898596,0.5397237901764435,0.426559234040798,0.35868050084486636
Smells,129.19921875,1949.679220044307,1556.643857767939,3318.24951171875,0.13688538566468253,0.5390136669237361,0.7292908839347848,0.6489914385809689,0.5228638977578232,0.3709144345543649,0.45773482053426023,0.5137810840248914,0.5236781267035288,0.30417032384993253,0.42369355314392854,0.6540876735926394,0.7550322297962162,0.8863201597829714,0.5187687325642019,0.40195547843161045,0.329048629926947,0.39219512710620147,0.5458257540824268,0.4080559865288665,0.4597131283570078,0.6179655744329324,0.7678186319026036,0.6702368945091969,0.7399134227780779,0.46319324891755187,0.23503735530851613,0.3474181642961868,0.5005720464837837,0.671638977096756,0.5098772054949289,0.5961594323990451,0.6951851880352237,0.634041842611157,0.5434023573567247,0.5543938774295231,0.422134726141824,0.3285128984200994,0.44060225106189915,0.6698733235752988,0.5734831800066927,0.4764419017447499,0.7353916102698704,0.7130419465800011,0.6338715628784203,0.7512468899851213,0.9538697247029488,0.6607548850023128,0.7526626693747488,0.8867486869056244,0.877338275797971,0.821732317665587,0.9022748787534832,0.75834756696255,0.8096583022331824,0.7415538138480424,0.8547662187789045,0.9221427358865384,0.9805137407276012,0.9662837120013067,0.9636348144165389,0.8920338648773939,0.8952835704746839,0.6653450077093703,0.6774037169903632,0.5359434274154712,0.7957968816771556,0.4910723139404239,0.6146563501147011,0.5999847013233879,0.7329407903846793,0.6409650318689585,0.5128087020328674,0.5032491223039562,0.6614687442224613,0.7255843519281303,0.7545348733549783,0.6017774520117548,0.46080804176303714,0.42659653606303766,0.4681480532343912,0.5999841652751997,0.6073020148767577,0.48883677288486194,0.5716231826943786,0.9075819716054149,0.9007001395667894,0.7611465411267074,0.46885820729339317,0.3436530279477066,0.3840081550959682,0.4648214984151091,0.6006179985123811,0.4762137500434776,0.6162750202744555,0.6212098688870266,0.7878105891259515,0.6498483684649135,0.6961326344297474,0.6142268862620336,0.4576616037698073,0.5011731582443382,0.6820543226534038,0.5956107884202295,0.8023654054649104,0.7069108001554679,0.5779097313027294,0.5245887660327777,0.5669600067065247,0.6246588725595147,0.4273491510518117,0.49417645782963865,0.6075149998305348,0.6449257959814604,0.7116905479202416,0.7151870762463594,0.4778191577028738,0.5639510723996345,0.6602599594570058,0.6383128568160096,0.5023133847013664,0.35278571971543604,0.5002649079881046,0.711032890491774,0.5619965893235507,0.5077840689641732,0.534580784977901
Smells,129.19921875,2211.554898132404,2402.575150383575,4903.076171875,0.08956860739087301,0.6023770514221317,0.6212635053161745,0.5502091756554564,0.7388769969108648,0.7359750857091995,0.6661720878497658,0.6485907963642884,0.4634553759380673,0.7663796227422063,0.6791666491543085,0.686681066944303,0.6111030103152125,0.8446725737300019,0.8388214735235612,0.818206021544896,0.7622453724318597,0.6419769749602994,0.5470196895044348,0.5980646064161375,0.4579541033210433,0.644030980988014,0.8249052340552675,0.6619939224811682,0.9683558469854662,0.8123822206279169,0.6318329282682117,0.6174267548684023,0.6198746235464071,0.47645569079932343,0.4165250969248617,0.41159604713094833,0.8583575798183741,0.8320154782219857,0.9212366155638275,0.6259377457529512,0.6561027256753239,0.5759569110858188,0.5239611659303988,0.45434470384390235,0.5503875426998024,0.2985523098895517,0.6529586959453191,0.9643423958933707,0.9047372056543533,0.7755762397579974,0.7264751068668746,0.6191448553261466,0.5919441929476184,0.6452714356994558,0.5911854778520076,0.6345173408434684,0.7015247962328028,0.8565755533210382,0.6737406105125717,0.7102070427016933,0.7467898254524877,0.949301754101497,0.609620856186101,0.7242183948350704,0.9818892599177441,0.9534893506575367,1.0,0.9651546423652427,0.5546306366349275,0.6474349619889498,0.6476371954762797,0.9102181992445303,0.7514130384897798,0.6403288155564779,0.8753770631831017,0.7260199158645003,0.7543291081758814,0.7173182475773676,0.7665483911235601,0.7072043348083259,0.76952275298977,0.7426720743990657,0.6555635077950935,0.712725193633151,0.7973554074318239,0.505957267868422,0.5977927856731585,0.27478893383790215,0.7114264820436359,0.5593089915193199,0.7233089856276509,0.7411509558098928,0.7214047063727341,0.6105368092972513,0.6588326605432825,0.5715102475158066,0.47251805469141656,0.4000363776686762,0.3922278760386084,0.6862865496430154,0.7422057807119421,0.8772419128942864,0.5551563144825288,0.5147517617524907,0.6401990995172164,0.4058372582489325,0.624902920188462,0.48568391488061186,0.33694719440938886,0.510679781960314,0.6480186114019452,0.5075986453270637,0.6512968610111928,0.4358331910110485,0.4164329193758076,0.5255622418760416,0.47917531655932094,0.3576142547229812,0.2607193760740932,0.37505554473274505,0.4781853948860182,0.3369518089972059,0.4227006016156691,0.42327278654824574,0.4597946596882017,0.6583393142677593,0.4388538357039556,0.3390851482032578,0.40289337755468524,0.38584875377802197,0.4639607437869373
Smells,129.19921875,2455.0022287340134,2487.975167877728,5228.466796875,0.1104949466765873,0.7195323684976737,0.5747532906170888,0.7311488854190706,0.49042235635989423,0.5849488940916684,0.4142867726763361,0.8276396252875609,0.6818210433953104,0.8321087486236255,0.7085265928832429,0.7715061149956606,0.8305143608530569,0.6653668014407715,0.6118612146725583,0.6212243249738111,0.33892715337852647,0.7665662937450696,0.9935154316297679,0.9922870308423614,0.7080825026933781,0.5660060326325727,0.7531654361141227,0.7195660237159632,0.6588670656761738,0.6515891037855999,0.7164958599970975,0.662625114090757,0.8247495453647843,0.7635621938699918,0.7457464761318119,0.6655756225958203,0.4479248748192098,0.5225850796773895,0.6198128282882607,0.9288459548615479,0.8913100966243661,0.9657984532121663,0.9082466608363737,0.564351820093385,0.5504347993096613,0.6415759522986556,0.5003987047941404,0.8834324561196244,0.7575767106797856,0.7387593804875777,0.6462185005058144,0.6512458011987935,0.6072344078726304,0.8732532695327605,0.5027913703007156,0.7369068728291891,0.7544278124009285,0.8119452393684568,0.89074755629598,0.8218547936316392,0.5265132766543247,0.5787141194882238,0.19616087757003606,0.729963009723387,0.7078314310183177,0.5541470444777146,0.6360712056841679,0.9323203976355714,0.6366512435688999,0.6856227360588715,0.8001308263286798,0.4416196979558316,0.48797002392481065,0.5018472322443598,0.8145286422202219,0.47702806384871216,0.6675865206175593,0.695610698841485,0.7245287187002009,0.4819370383480946,0.701885946278456,0.7001705829908241,0.9013645127127553,0.5379763174739984,0.8064069917027665,0.6990592855004284,0.6536771618118878,0.7108811009193815,0.4420161155414866,0.6479441769734758,0.5843769381110414,0.8334546962384919,0.9725854311381902,0.8286857988664554,0.9107971084705251,0.8065462937041792,0.7564356436894689,0.6949590451755147,0.6337957282865376,0.5863488487289645,0.6632346631982157,0.6419605037539908,0.7812907479797228,0.6755250878142286,0.4423949107329457,0.6664178605192816,0.5482874865409224,0.5387140307046315,0.6691094422008161,0.6017247684207837,0.6843658275014493,0.8124391178778736,0.6187869213024827,0.4040677001837955,0.40007445309012407,0.40754651444406753,0.5338674721081663,0.33908239250839084,0.45215991431725006,0.6983975691523483,0.42752053101461684,0.5458426359103469,0.636161037144733,0.3709253091201026,0.3819004613674099,0.23789626464906466,0.46027902263784903,0.44629645631092657,0.3437088322336664,0.6689382930251306,0.49186576442170177
Smells,129.19921875,2339.1493339289977,2425.6954201826857,5021.42333984375,0.10401165674603174,0.6003697992105486,0.5819455792892682,0.6389085207163673,0.8103971626541097,0.6751619862714954,0.670094020656352,0.5374641384026547,0.4031341050320955,0.5341425902421395,0.785837581836991,0.7521981648936581,0.42338040796100623,0.5074157584452591,0.9428990400990568,0.6091651943645683,0.760994214207343,0.4684184508198414,0.5419120459280197,0.24065184882238866,0.9035778372922564,0.9961369071538383,0.5548426438153683,0.28239961695190163,0.7075009119609486,0.6872168820862977,0.6091433212535158,0.6995156311387144,0.692198113853248,0.5158261504612941,0.5542595628263302,0.7362283881517678,0.6602218840100892,0.40961987620127543,0.4818491268484774,0.743015818784018,0.4557114569552691,0.6740482173225363,0.9124092424484779,0.8932138047498835,0.5336204400842136,0.8268978717211793,0.6174635820146659,0.8416851024039161,0.7310879302190382,0.7867026293550378,0.6112598399471629,0.7021543407911383,0.7780337333488238,0.6581796096795534,0.5126427122543381,0.6200079563331111,0.7015461906368089,0.756605694527681,0.9842968358012806,0.9977749443123568,0.8779424463302999,0.8190009828241781,0.7250846843680095,0.41121936711221907,0.559172116852754,0.2682019184344183,0.7275719355014006,0.6666114494465981,0.6207135980387811,0.5087285563356548,0.8593796394922243,0.6214865206620998,0.7836309012594883,0.623772859413337,0.5501701569747877,0.3645025301604506,0.5393036688799395,0.6414346461874683,0.5522635583115182,0.316733982389418,0.48450083446700914,0.705180175512964,0.5513742198735735,0.9036034599845725,0.6667874603281335,0.8389561414029357,0.7013370028459586,0.8604511508587184,0.5369807306600319,0.4375840040022048,0.24609685668063463,0.5995983802752848,0.6613635384056417,0.532253528005536,0.877538706887937,0.8691493035714696,0.9764632101673483,0.9955490435352897,0.6316543310813734,0.5778772862439779,0.30278730595402853,0.42587167678065985,0.6445968279967121,0.6791805206725186,0.6380140497779458,0.6474280382740741,0.6763421264992755,0.5018212328354733,0.6171011277957382,0.5015537290652416,0.33360860356504074,0.27584853757099614,0.5126671921271266,0.897796439210432,0.8988083659508095,0.5792727293130459,0.3975753324296038,0.2952993671759827,0.36131221197582025,0.4405291214291136,0.4230890803371668,0.43650888974320906,0.420470775403198,0.4931560537730862,0.6699158641422103,0.7444452937459652,0.2951992587845086,0.4069606743474467,0.2550651079971212,0.42710916045733066,0.45361302387497143
Smells,129.19921875,2411.47862825011,2471.4046605763333,5151.30615234375,0.10322498139880952,0.6833636658464531,0.668255573509042,0.6176320039495281,0.8575396658193809,0.8150296855346432,0.707316814544857,0.65686734493767,0.7971577531780856,0.5541382773126012,0.5480445990714958,0.728398465155907,0.7183309312501649,0.5821593448059244,0.6152278251926332,0.5469023064667341,0.7864079143497414,0.9345131071035326,0.5960721229679877,0.7642770202540938,0.514086650565572,0.5182954016918767,0.7153803475268264,0.586094304566856,0.34935022492712714,0.3747040418662843,0.4127041204283837,0.8271028624550398,0.751433306714833,0.5384355671445916,0.6741706122346433,0.6291246343680141,0.5116870985577333,0.5671690464822341,0.44562984966110825,0.5085693278720147,0.3159715503498255,0.7157923270763824,0.6035078221501327,0.5702401673973648,0.654971180878856,0.7475772477967357,0.8568043102651899,0.5005946373115091,0.7090827724886061,0.7139140780585865,0.7738956260270152,0.8246490384793939,0.8579894622686272,0.6047535535618744,0.6984590198467684,0.5496854381076184,0.5952177109849964,0.579476593400602,0.6367053210546342,0.950091418402229,0.9316934445533157,0.9292169145195284,0.8407327691812543,0.9592002671993639,0.9473488132265465,0.6107357479996661,0.3378744276105423,0.508821418258703,0.5352695812190388,0.5709880185343906,0.5794115160178942,0.6706684258479633,0.6112630636437167,0.8581567708738804,0.7637249541396237,0.7115554589194292,0.4912896750429854,0.5724407080287813,0.32796530412835273,0.6286297737161257,0.430002507040439,0.5217389027921616,0.2445338727015153,0.6548783345251249,0.6532498906862444,0.5758674724739156,0.7186032923390552,0.6287198681558103,0.6613598567602555,0.5957919552579861,0.5619023218059156,0.34122995623763414,0.3856344315725994,0.35670148634646787,0.5546684077852958,0.5411142438083983,0.6236699512822521,0.9844001895782707,0.9971194556512043,0.6280959025001134,0.5335978159122381,0.5292935004521749,0.4605012677375419,0.22524408540991794,0.46131905625567016,0.612493649039867,0.6225811899443847,0.6613932560176693,0.7052827632521731,0.6163756262186103,0.44726622362341906,0.6746369241989282,0.29247334746308845,0.30116392517679785,0.32559128106037444,0.6737003227971403,0.730131553895391,0.6102129901187728,0.4527573210448143,0.39558348231957985,0.3155874662597014,0.8067197442650871,0.4370762063643536,0.3535413049168148,0.5148368407448392,0.46800442420541993,0.5646633203804117,0.6261523710547806,0.5084593239130875,0.2925239955268738,0.30639521952632703
Smells,129.19921875,2355.759325749679,2434.9098345498655,5026.9775390625,0.10100446428571429,0.3820874283676119,0.6862205864650773,0.634482865759098,0.5958445748505091,0.6593384121060822,0.7149570212640866,0.3416357608892035,0.5947396577303606,0.7147883901749857,0.6173596744018665,0.5827723210221285,0.5236899457721939,0.9779415168922019,0.9361716076335957,0.5889557843415584,0.5792290909470866,0.4875899357190934,0.22730765004315182,0.790254514243557,0.9484404921557991,0.6704499156878261,0.4799770376871954,0.7783293359067104,0.7367804525947449,0.6202148920509393,0.6085738720429966,0.44230594065661827,0.18000685652614412,0.45366415417720374,0.8604229852907767,0.7263450679398517,0.4951868298861144,0.6862934949322791,0.5922625131739633,0.4842537705730244,0.6243863797981438,0.3907971940760153,0.4101199098796993,0.25414857228846754,0.7960845759959594,0.5026649321071439,0.5802523375804082,0.34653795290521994,0.8124470493204098,0.5175744473507023,0.5805857585292252,0.6824017172206456,0.691081473847227,0.584023986923611,0.8139334838093218,0.8437181876094938,0.6487560506112288,0.5401182335535804,0.5789610271693756,0.7836356671063829,0.5635864177130384,0.6663649804205454,1.0,0.9628346400554602,0.9930243770983589,0.8737538313524308,0.8753590464230755,0.8776787598233283,0.38301192378850074,0.7123502689407557,0.46713124370950193,0.6360297887227006,0.7592726949574343,0.790966339095644,0.6453814377936725,0.6682106400124647,0.711739988654556,0.6592898557011599,0.7318877420357047,0.7436356464948926,0.6327127331675384,0.4929798907872111,0.6949650033921692,0.37086185048108505,0.474906552995515,0.2501143591005106,0.7342507024959076,0.5109977842489176,0.6947481640630317,0.9911282724959937,0.8263833802104547,0.5448463131166711,0.7523121252273116,0.5624189198957968,0.4363732528739472,0.202566803501644,0.39440325840728824,0.6012350402049651,0.5044902390858217,0.7504385157273062,0.5846222615757105,0.5515791612186336,0.4763753402969149,0.7771133397850299,0.3773623551300689,0.43315289289968467,0.24438006727208475,0.6050288835718884,0.5797106607193664,0.5683750167468661,0.28282842249818485,0.4805318580571621,0.29599628968463937,0.6504701879735434,0.6879948247378157,0.3235141386589198,0.2118363054875995,0.3221342713336923,0.6417830972059967,0.8472304423546836,0.47463524552285374,0.32223730163573533,0.40999810316330637,0.3145053783302651,0.7797485354869732,0.41750067234915206,0.35993302732515714,0.25699254739038707,0.5802756787902775,0.6142310513369836,0.6656437177554871
Smells,89.10290948275862,2243.868369651378,2355.1326764762507,4802.587890625,0.09957837301587301,0.7839859989917599,0.546142256843524,0.4964996310238638,0.6038486520519675,0.6964415824258589,0.566794301502747,0.7558792524697758,0.7569971364475,0.8380989440201217,0.6670160538109803,0.6835181912831624,0.6156231457232891,0.6047483751005115,0.4731872830039125,0.8392680711829356,0.9319970891375551,0.9583594091455749,0.8024298263595585,0.890508418356058,0.6017473390752769,0.5063715939945086,0.7263947878282025,0.7129621476817635,0.4923372738430971,0.7486350031157322,0.9523506800331801,0.7850199541266442,0.6969120969044069,0.6982090924709817,0.6729114304862917,0.26151366768067,0.49726095179140345,0.829472975782779,0.7742222772803956,0.6302426473919919,0.7740454037554247,0.5426831173075232,0.37531908411028536,0.5642096181627582,0.5834692162739877,0.3110913171074829,0.30773091772733724,0.7878523525822767,0.6694959347732404,0.5354691930099804,0.6742606636069057,0.6740718309676255,0.49622782588815645,0.39320433915431713,0.6391718501821301,0.6511332909954886,0.6156835886344103,0.6640640437195243,0.48334948164970065,0.6236357751761896,0.4386279511060129,0.7373595139820052,0.6127493273761891,0.40993427346572237,0.673585061832631,0.9292302927844381,1.0,0.9965277130901534,0.6710925509623155,0.53918252841272,0.5022423919013791,0.6812703653575771,0.6078933471811845,0.4792582965538377,0.45821309695813967,0.7863640905054496,0.7946662866873883,0.7935714713002152,0.7388943213968634,0.679852006035815,0.6703271926962212,0.6579191983398777,0.8922193933294649,0.5466152873602982,0.45239320239264313,0.651840154687902,0.6388041160465644,0.39360218490907833,0.49049109229369536,0.8682275993726417,0.9632444649444533,1.0,0.9341313613651363,0.7229018794611787,0.8058884248248787,0.48698579514787776,0.6074925401722439,0.4275048136249235,0.366514323175731,0.540016924630541,0.8168981294896968,0.757647990782209,0.6497894365261515,0.7465671498199692,0.623297132260182,0.505750411350062,0.49422034812053667,0.47636147850645866,0.30641988279124577,0.2733366154011387,0.6069098049459304,0.4868273216638792,0.3518486397412252,0.4593154458675606,0.5098906464972195,0.4256956926582581,0.4273286804531573,0.42965323030645175,0.4078795175298005,0.2749640937924859,0.5674749295439699,0.31002453408007624,0.4377255223260885,0.3576284657660987,0.45673025127275735,0.5119124519171118,0.4314175041221448,0.6774746174069309,0.3626361924014681,0.37337047331546497,0.44676678819235055
Smells,64.599609375,1684.9493034343657,2230.2862891739796,3899.98779296875,0.04620845734126984,0.7544478079445884,0.6030201293408162,0.30509980205314613,0.6333861077891616,0.6185680291418687,0.3077543914194465,0.48229561713651653,0.6488973159101034,0.5837475148465422,0.8114042091908829,0.7269450959433867,0.8007525049739931,0.3260672355842949,0.4625752874914805,0.7494008428254747,0.45521238667775266,0.2515349632720831,0.9313871935209241,0.999192228345596,0.8571373394068361,0.6081314336418607,0.7749350076233821,0.6033520285804391,0.2756742518140231,0.6794909411884112,0.6466666203818389,0.32487209766733094,0.5588979842329408,0.7647844490487317,0.7562908503599762,0.5158095912246422,0.6379658251394935,0.7515236825222847,0.3417919380459749,0.5458265702454139,0.9502190352078745,0.6623564918721515,0.39379036686507757,0.6760097483877742,0.5942967260863606,0.41129238122344053,0.35948691246118164,0.6525513221285217,0.5895368057496536,0.5496025032711199,0.8185900087293563,0.6631789591140568,0.3246338146687906,0.5541646683841666,0.5396029540847427,0.4032605493431904,0.3246291998658943,0.8168615565593229,0.9103468631673111,0.6669551994066457,0.7506982716327549,0.7344351683180079,0.5115047967364867,0.24442505173263662,0.622059894334636,0.580352245411924,0.3410182689533166,0.6575156306374984,0.908541753551797,0.6618262570961296,0.5818310122493778,0.578668844861555,0.5775832838972175,0.4194813033572677,0.46738456839851095,0.5427886736770136,0.44096660015929334,0.35814637854723924,0.7737438258002892,0.6450375185238931,0.3914681634937545,0.5539358519459624,0.8010490461947802,0.8248205322506735,0.8404240986198012,0.6814419361328042,0.5647288847312063,0.5260325295766984,0.49709168820764454,0.520115271848023,0.41499041851157603,0.4824837098716073,0.7788081423537837,1.0,0.9638664472945995,0.8020281171668948,0.7003511454792503,0.6199305867298628,0.44115377275510986,0.5421862718116729,0.5928648014401207,0.6626047922796178,0.9825524089403692,0.5759596823704789,0.5959272018314539,0.48603777246719665,0.5043496763495285,0.5031064954658062,0.5314154262861313,0.46320312307496064,0.9160176570384593,0.962545463127654,0.8371260490758846,0.5062103389375675,0.35470924721262104,0.36563528692371966,0.3939797749133131,0.3716183687382173,0.3206457418965146,0.5491170667825973,0.5491239628962777,0.6517755573776498,0.6469822985767129,0.3577793305022832,0.44524934910770186,0.3389764084717122,0.27266012505535403,0.46662384928002204,0.41300346816866135,0.5429355756812829,0.7084945699965979
Smells,129.19921875,1657.8866979061106,2196.0733304896603,3735.58349609375,0.05102151537698413,0.6140820632910261,0.5473256674651154,0.6864619275094919,0.8598631535004909,0.6854330452412319,0.30208702649119096,0.6472875712906442,0.7600748055846648,0.4106775601086046,0.5329387310462296,0.6365524446099581,0.5613439877693495,0.4725335271755043,0.6582081162744003,0.7839179697531066,0.28048203091904406,0.3729757759632207,0.7473033552819389,0.5406390610263095,0.2530930747035211,0.8018650818495722,0.41497992514720156,0.25489743286788336,0.39047805196053503,0.6623895963972993,0.5313650457448807,0.23531172933185593,0.6115654992249743,0.7398835769946427,0.3444635876570428,0.5659302771509215,0.6656623542150394,0.3888086769586782,0.35647369883673635,0.6192923718125277,0.6952498892860218,0.30561559775508007,0.6051175365411072,0.8131292513605891,0.5830344058504325,0.5246648043909733,0.7050382622634861,0.7236578385641713,0.7471955880173656,0.7736224152625867,0.7112578103736729,0.5988092144290057,0.6577049316822013,0.8284487830472479,0.6471094361956279,0.3864414353124234,0.6216127313132964,0.7489819820313781,0.9850250246997961,0.9596904030343899,0.9948336120128395,0.9125613216871694,0.5091971618278933,0.7445277238716083,0.6899667062887705,0.46513017870646056,0.24115455033337976,0.6557420788078042,0.7400987058561369,0.5934607029847819,0.6088613948539071,0.697077898063945,0.6238697235166045,0.30273681307223277,0.6514002226736971,0.6172928665859373,0.3481398190406198,0.49790999903473027,0.4399071970080652,0.3678070250774775,0.4748411259392598,0.5618587366101211,0.6011705138216672,0.3557042516100799,0.4624307280252062,0.853770443970468,0.6643952267612692,0.7037800573022873,0.7020124640152123,0.33841714190767597,0.2419602420677106,0.3617999927697202,0.5778110925567618,0.46430753714779666,0.4250842870691316,0.8801463658670993,0.9542535129230968,0.9898533418605089,0.9777072311467414,0.4774418161061466,0.2900309363889849,0.2492820471975482,0.41844231633580037,0.601569416619483,0.5694042411799886,0.8660693667842593,0.5622703799951518,0.6402386493708595,0.6427880546109868,0.7578493659323805,0.2702658246434632,0.23251793786017375,0.23956248840308067,0.8605848824197048,0.9398171738238452,0.8385040427545355,0.4174043103811022,0.37806123441645295,0.3339650179948505,0.4663480400004109,0.3131131286330462,0.3417501186633159,0.378751999689765,0.6410487919930631,0.7890285686001072,0.7505218749130252,0.36299964443577454,0.43366313591121247,0.3035659096463775,0.28038305476477804,0.5712115090785825
